StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month,StateName_clean,DistrictName_clean,BlockName_clean,Sector_clean,Category_clean,Crop_clean,QueryType_clean,QueryText_clean,KccAns_clean,CreatedOn_clean,combined_clean_text,language,structure,chunks
MAHARASHTRA,LATUR,JALKOT,,AGRICULTURE,Others,Others,Government Schemes,farmer ask about information of agristack farmer registration,ॲग्री स्टॅग योजनेअंतर्गत शेतकरी नोंदणी करण्यासाठी सातबारा अद्यावत लागतो,2025-05-04T13:31:00.97,2025,5,MAHARASHTRA,LATUR,JALKOT,AGRICULTURE,Others,Others,Government Schemes,farmer ask about information of agristack farmer registration,ॲग्री स्टॅग योजनेअंतर्गत शेतकरी नोंदणी करण्यासाठी सातबारा अद्यावत लागतो,2025-05-04T13:31:00.97,MAHARASHTRA LATUR JALKOT AGRICULTURE Others Others Government Schemes farmer ask about information of agristack farmer registration ॲग्री स्टॅग योजनेअंतर्गत शेतकरी नोंदणी करण्यासाठी सातबारा अद्यावत लागतो 2025-05-04T13:31:00.97,en,Doc,['MAHARASHTRA']
MAHARASHTRA,LATUR,NILANGA,,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,Farmer asks about control of stem borer on sugarcane crop?,"नमस्कार, ऊस पिकावरील खोडकिडीचे नियंत्रणासाठी आपण फेम 50 मिली 200 लिटर पाण्यामध्ये एकत्रित मिसळून फवारणी करावी. धन्यवाद!",2025-05-04T19:37:16.083,2025,5,MAHARASHTRA,LATUR,NILANGA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Plant Protection,Farmer asks about control of stem borer on sugarcane crop?,"नमस्कार, ऊस पिकावरील खोडकिडीचे नियंत्रणासाठी आपण फेम 50 मिली 200 लिटर पाण्यामध्ये एकत्रित मिसळून फवारणी करावी. धन्यवाद!",2025-05-04T19:37:16.083,"MAHARASHTRA LATUR NILANGA AGRICULTURE Sugar and Starch Crops Sugarcane (Noble Cane) Plant Protection Farmer asks about control of stem borer on sugarcane crop? नमस्कार, ऊस पिकावरील खोडकिडीचे नियंत्रणासाठी आपण फेम 50 मिली 200 लिटर पाण्यामध्ये एकत्रित मिसळून फवारणी करावी. धन्यवाद! 2025-05-04T19:37:16.083",en,Doc,['MAHARASHTRA']
MAHARASHTRA,LATUR,NILANGA,,AGRICULTURE,Others,Others,Government Schemes,"farmer ask about Namo shetkari maha Samman Nidhi Yojana information ?
","नमो शेतकरी सन्मान निधी योजनेची साईड आता बंद आहे त्यामुळे आपले स्टेटस चेक करता येत नाही धन्यवाद
",2025-05-06T11:13:00.853,2025,5,MAHARASHTRA,LATUR,NILANGA,AGRICULTURE,Others,Others,Government Schemes,farmer ask about Namo shetkari maha Samman Nidhi Yojana information ?,नमो शेतकरी सन्मान निधी योजनेची साईड आता बंद आहे त्यामुळे आपले स्टेटस चेक करता येत नाही धन्यवाद,2025-05-06T11:13:00.853,MAHARASHTRA LATUR NILANGA AGRICULTURE Others Others Government Schemes farmer ask about Namo shetkari maha Samman Nidhi Yojana information ? नमो शेतकरी सन्मान निधी योजनेची साईड आता बंद आहे त्यामुळे आपले स्टेटस चेक करता येत नाही धन्यवाद 2025-05-06T11:13:00.853,en,Doc,['MAHARASHTRA']
MAHARASHTRA,LATUR,NILANGA,,HORTICULTURE,Condiments and Spices,Coriander,Seeds and Planting Material,VARIETIES OF CORIANDER ?,कोथांबीर -वाण -सुगंधा सुधा न-६५ व्ही -१ व्ही -२ को -१ डी -९२ डी -९४  वाई  धना  जळगाव धना,2025-05-06T13:34:47.143,2025,5,MAHARASHTRA,LATUR,NILANGA,HORTICULTURE,Condiments and Spices,Coriander,Seeds and Planting Material,VARIETIES OF CORIANDER ?,कोथांबीर -वाण -सुगंधा सुधा न-६५ व्ही -१ व्ही -२ को -१ डी -९२ डी -९४ वाई धना जळगाव धना,2025-05-06T13:34:47.143,MAHARASHTRA LATUR NILANGA HORTICULTURE Condiments and Spices Coriander Seeds and Planting Material VARIETIES OF CORIANDER ? कोथांबीर -वाण -सुगंधा सुधा न-६५ व्ही -१ व्ही -२ को -१ डी -९२ डी -९४ वाई धना जळगाव धना 2025-05-06T13:34:47.143,en,Doc,['MAHARASHTRA']
MAHARASHTRA,LATUR,AUSA,,HORTICULTURE,Condiments and Spices,Coriander,Nursery Management,Farmer asked about Spraying for coriander crop growth ?,कोथिंबीर फवारणी - १९:१९:१९ - ६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी,2025-05-13T17:49:22.477,2025,5,MAHARASHTRA,LATUR,AUSA,HORTICULTURE,Condiments and Spices,Coriander,Nursery Management,Farmer asked about Spraying for coriander crop growth ?,कोथिंबीर फवारणी - १९:१९:१९ - ६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी,2025-05-13T17:49:22.477,MAHARASHTRA LATUR AUSA HORTICULTURE Condiments and Spices Coriander Nursery Management Farmer asked about Spraying for coriander crop growth ? कोथिंबीर फवारणी - १९:१९:१९ - ६० ग्रॅम +सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी 2025-05-13T17:49:22.477,en,Doc,['MAHARASHTRA']
MAHARASHTRA,LATUR,,,HORTICULTURE,Fruits,Papaya,	Plant Protection	,Question asked due to pest infestation in papaya crop,पपई पिकामध्ये निंबोळी अर्क 30 लिटर पाण्यामध्ये १५  मिली घेऊन फवारणी करा . धन्यवाद. ,2025-05-18T11:37:49.607,2025,5,MAHARASHTRA,LATUR,,HORTICULTURE,Fruits,Papaya,Plant Protection,Question asked due to pest infestation in papaya crop,पपई पिकामध्ये निंबोळी अर्क 30 लिटर पाण्यामध्ये १५ मिली घेऊन फवारणी करा . धन्यवाद.,2025-05-18T11:37:49.607,MAHARASHTRA LATUR  HORTICULTURE Fruits Papaya Plant Protection Question asked due to pest infestation in papaya crop पपई पिकामध्ये निंबोळी अर्क 30 लिटर पाण्यामध्ये १५ मिली घेऊन फवारणी करा . धन्यवाद. 2025-05-18T11:37:49.607,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,MAHUR,,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan samman nidhi next installment ?,"MH264861162
आपल्याला पी एम किसान सन्मानित योजना चे सर्व हप्ते मिळालेले आहे धन्यवाद",2025-05-02T13:57:35.757,2025,5,MAHARASHTRA,NANDED,MAHUR,AGRICULTURE,Others,Others,Government Schemes,farmer asked about pm kisan samman nidhi next installment ?,MH264861162 आपल्याला पी एम किसान सन्मानित योजना चे सर्व हप्ते मिळालेले आहे धन्यवाद,2025-05-02T13:57:35.757,MAHARASHTRA NANDED MAHUR AGRICULTURE Others Others Government Schemes farmer asked about pm kisan samman nidhi next installment ? MH264861162 आपल्याला पी एम किसान सन्मानित योजना चे सर्व हप्ते मिळालेले आहे धन्यवाद 2025-05-02T13:57:35.757,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,HADGAON,,HORTICULTURE,Condiments and Spices,Turmeric,Cultural Practices,The farmer asked how to process the seeds of turmeric crop?,हळद पिकाची बीज प्रक्रिया करण्यासाठी ब्ल्यू कॉपर औषधाची हळदीच्या ढिगावर ती फवारणी करून सुकवून द्यावे धन्यवाद,2025-05-18T19:31:53.583,2025,5,MAHARASHTRA,NANDED,HADGAON,HORTICULTURE,Condiments and Spices,Turmeric,Cultural Practices,The farmer asked how to process the seeds of turmeric crop?,हळद पिकाची बीज प्रक्रिया करण्यासाठी ब्ल्यू कॉपर औषधाची हळदीच्या ढिगावर ती फवारणी करून सुकवून द्यावे धन्यवाद,2025-05-18T19:31:53.583,MAHARASHTRA NANDED HADGAON HORTICULTURE Condiments and Spices Turmeric Cultural Practices The farmer asked how to process the seeds of turmeric crop? हळद पिकाची बीज प्रक्रिया करण्यासाठी ब्ल्यू कॉपर औषधाची हळदीच्या ढिगावर ती फवारणी करून सुकवून द्यावे धन्यवाद 2025-05-18T19:31:53.583,en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,HIMAYATNAGAR,,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,Farmer asked about varieties of soybean,"
सोयाबीन -जाती - जे एस -३३५ ,डीएस २२८(फुले कल्याणी), जे.एस.९३०५ ,एमएयूएस ७१ (समृद्धी ) फुले अग्रणी 
",2025-05-21T08:27:11.8,2025,5,MAHARASHTRA,NANDED,HIMAYATNAGAR,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,Farmer asked about varieties of soybean,"सोयाबीन -जाती - जे एस -३३५ ,डीएस २२८(फुले कल्याणी), जे.एस.९३०५ ,एमएयूएस ७१ (समृद्धी ) फुले अग्रणी",2025-05-21T08:27:11.8,"MAHARASHTRA NANDED HIMAYATNAGAR AGRICULTURE Oilseeds Soybean (bhat) Varieties Farmer asked about varieties of soybean सोयाबीन -जाती - जे एस -३३५ ,डीएस २२८(फुले कल्याणी), जे.एस.९३०५ ,एमएयूएस ७१ (समृद्धी ) फुले अग्रणी 2025-05-21T08:27:11.8",en,Doc,['MAHARASHTRA']
MAHARASHTRA,NANDED,HIMAYATNAGAR,,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,Farmer asked about varieties of cotton ,"कापूस -जाती -डॉ ब्रेंट बाहुबली अजित - १५५ एमआरसी – ७३५१ ब्रह्मा मल्लिका  भक्ति अंकुर ०९ जॅकपॉट चाणक्य माउली 
",2025-05-21T08:27:49.49,2025,5,MAHARASHTRA,NANDED,HIMAYATNAGAR,AGRICULTURE,Fiber Crops,Cotton (Kapas),Varieties,Farmer asked about varieties of cotton,कापूस -जाती -डॉ ब्रेंट बाहुबली अजित - १५५ एमआरसी – ७३५१ ब्रह्मा मल्लिका भक्ति अंकुर ०९ जॅकपॉट चाणक्य माउली,2025-05-21T08:27:49.49,MAHARASHTRA NANDED HIMAYATNAGAR AGRICULTURE Fiber Crops Cotton (Kapas) Varieties Farmer asked about varieties of cotton कापूस -जाती -डॉ ब्रेंट बाहुबली अजित - १५५ एमआरसी – ७३५१ ब्रह्मा मल्लिका भक्ति अंकुर ०९ जॅकपॉट चाणक्य माउली 2025-05-21T08:27:49.49,en,Doc,['MAHARASHTRA']
MAHARASHTRA,PUNE,BARAMATI,,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTACT NUMBER OF KVK BARAMATI ? ,"बारामती कृषी विज्ञान केंद्र संपर्क क्रमांक 9404254849, 02112 255 227",2025-05-05T09:49:01.54,2025,5,MAHARASHTRA,PUNE,BARAMATI,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTACT NUMBER OF KVK BARAMATI ?,"बारामती कृषी विज्ञान केंद्र संपर्क क्रमांक 9404254849, 02112 255 227",2025-05-05T09:49:01.54,"MAHARASHTRA PUNE BARAMATI AGRICULTURE Others Others Government Schemes FARMER ASKED ABOUT CONTACT NUMBER OF KVK BARAMATI ? बारामती कृषी विज्ञान केंद्र संपर्क क्रमांक 9404254849, 02112 255 227 2025-05-05T09:49:01.54",en,Doc,['MAHARASHTRA']
MAHARASHTRA,PUNE,PURANDAR,,HORTICULTURE,Vegetables,Cucumber,Nursery Management,Farmer asked about contact no. for shade net vegetables cultivations  ?,"भाजीपाला लागवडीसाठी संपर्क क्रमांक , महात्मा फुले कृषी विद्यापीठ राहुरी अहमदनर -०२४२६  २४३३७३ ",2025-05-05T14:59:30.37,2025,5,MAHARASHTRA,PUNE,PURANDAR,HORTICULTURE,Vegetables,Cucumber,Nursery Management,Farmer asked about contact no. for shade net vegetables cultivations ?,"भाजीपाला लागवडीसाठी संपर्क क्रमांक , महात्मा फुले कृषी विद्यापीठ राहुरी अहमदनर -०२४२६ २४३३७३",2025-05-05T14:59:30.37,"MAHARASHTRA PUNE PURANDAR HORTICULTURE Vegetables Cucumber Nursery Management Farmer asked about contact no. for shade net vegetables cultivations ? भाजीपाला लागवडीसाठी संपर्क क्रमांक , महात्मा फुले कृषी विद्यापीठ राहुरी अहमदनर -०२४२६ २४३३७३ 2025-05-05T14:59:30.37",en,Doc,['MAHARASHTRA']
MAHARASHTRA,PUNE,DAUND,,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),	Plant Protection	,Farmer asked About improved varieties of sugarcane crop ?,"ऊस पीक  थोडक्यात माहिती :
सुधारित जाती : आडसाली : को ८६०३२(नीरा),कोएम०२६५,को-व्हीएसआय९८०५(शरद-1) या आहे. धन्यवाद.",2025-05-16T17:19:23.18,2025,5,MAHARASHTRA,PUNE,DAUND,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Plant Protection,Farmer asked About improved varieties of sugarcane crop ?,"ऊस पीक थोडक्यात माहिती : सुधारित जाती : आडसाली : को ८६०३२(नीरा),कोएम०२६५,को-व्हीएसआय९८०५(शरद-1) या आहे. धन्यवाद.",2025-05-16T17:19:23.18,"MAHARASHTRA PUNE DAUND AGRICULTURE Sugar and Starch Crops Sugarcane (Noble Cane) Plant Protection Farmer asked About improved varieties of sugarcane crop ? ऊस पीक थोडक्यात माहिती : सुधारित जाती : आडसाली : को ८६०३२(नीरा),कोएम०२६५,को-व्हीएसआय९८०५(शरद-1) या आहे. धन्यवाद. 2025-05-16T17:19:23.18",en,Doc,['MAHARASHTRA']
